World Port Index Number,Region Name,Main Port Name,Alternate Port Name,UN/LOCODE,Country Code,World Water Body,IHO S-130 Sea Area,Sailing Direction or Publication,Standard Nautical Chart,IHO S-57 Electronic Navigational Chart,IHO S-101 Electronic Navigational Chart,Digital Nautical Chart,Tidal Range (m),Entrance Width (m),Channel Depth (m),Anchorage Depth (m),Cargo Pier Depth (m),Oil Terminal Depth (m),Liquified Natural Gas Terminal Depth (m),Maximum Vessel Length (m),Maximum Vessel Beam (m),Maximum Vessel Draft (m),Offshore Maximum Vessel Length (m),Offshore Maximum Vessel Beam (m),Offshore Maximum Vessel Draft (m),Harbor Size,Harbor Type,Harbor Use,Shelter Afforded,Entrance Restriction - Tide,Entrance Restriction - Heavy Swell,Entrance Restriction - Ice,Entrance Restriction - Other,Overhead Limits,Underkeel Clearance Management System,Good Holding Ground,Turning Area,Port Security,Estimated Time of Arrival Message,Quarantine - Pratique,Quarantine - Sanitation,Quarantine - Other,Traffic Separation Scheme,Vessel Traffic Service,First Port of Entry,US Representative,Pilotage - Compulsory,Pilotage - Available,Pilotage - Local Assistance,Pilotage - Advisable,Tugs - Salvage,Tugs - Assistance,Communications - Telephone,Communications - Telefax,Communications - Radio,Communications - Radiotelephone,Communications - Airport,Communications - Rail,Search and Rescue,NAVAREA,Facilities - Wharves,Facilities - Anchorage,Facilities - Dangerous Cargo Anchorage,Facilities - Med Mooring,Facilities - Beach Mooring,Facilities - Ice Mooring,Facilities - Ro-Ro,Facilities - Solid Bulk,Facilities - Liquid Bulk,Facilities - Container,Facilities - Breakbulk,Facilities - Oil Terminal,Facilities - LNG Terminal,Facilities - Other,Medical Facilities,Garbage Disposal,Chemical Holding Tank Disposal,Degaussing,Dirty Ballast Disposal,Cranes - Fixed,Cranes - Mobile,Cranes - Floating,Cranes - Container,Lifts - 100+ Tons,Lifts - 50-100 Tons,Lifts - 25-49 Tons,Lifts - 0-24 Tons,Services - Longshoremen,Services - Electricity,Services - Steam,Services - Navigation Equipment,Services - Electrical Repair,Services - Ice Breaking,Services - Diving,Supplies - Provisions,Supplies - Potable Water,Supplies - Fuel Oil,Supplies - Diesel Oil,Supplies - Aviation Fuel,Supplies - Deck,Supplies - Engine,Repairs,Dry Dock,Railway,Latitude,Longitude
41850,Greece West Coast -- 41710,Patrai,Patari Harbor; Patras; Patron, ,Greece,Ionian Sea; Mediterranean Sea; North Atlantic Ocean, ,Sailing Directions Pub. 132 (Enroute) - Eastern Mediterranean,54288, , ,"a0941850, coa09d, gen09, h0941850",2,0,6.4,23.2,11,0,0,0,0,0,0,0,0,Small,Coastal (Breakwater),Unknown,Good,No,No,No,Yes,Unknown,Unknown,No,Unknown,Unknown,Yes,Yes,Yes,Unknown,Unknown,Unknown,Yes,No,Yes,Yes,Unknown,Yes,Yes,Yes,Unknown,Unknown,Yes,Yes,Unknown,Yes,Unknown,III,Yes,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Yes,Yes,Unknown,Unknown,Yes,Yes,Yes,Unknown,Unknown,Yes,Yes,Yes,Yes,Yes,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Yes,Yes,Yes,Yes,Unknown,Unknown,Unknown,Limited,Unknown,Small,38.25,21.733333
42070,Greece East Coast -- 42010,Spetses, , ,Greece,Aegean Sea; Mediterranean Sea; North Atlantic Ocean, ,Sailing Directions Pub. 132 (Enroute) - Eastern Mediterranean,54341, , ,"a0942050, coa09d, gen09",0,0,23.2,23.2,0,0,0,0,0,0,0,0,0,Very Small,Open Roadstead,Unknown,Fair,No,No,No,Yes,No,Unknown,Yes,Yes,Unknown,Yes,Unknown,Unknown,Unknown,Unknown,Unknown,Yes,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Yes,Unknown,Yes,Unknown,Unknown,III,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Yes,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,37.266667,23.166667
42340,Greece East Coast -- 42010,Ormos Aliveriou, , ,Greece,Aegean Sea; Mediterranean Sea; North Atlantic Ocean, ,Sailing Directions Pub. 132 (Enroute) - Eastern Mediterranean,54340, , ,"a0942310, coa09d, gen09",1,0,11,23.2,4.9,0,0,0,0,0,0,0,0,Medium,Coastal (Breakwater),Unknown,Poor,No,Yes,No,Yes,Yes,Unknown,Yes,Unknown,Unknown,Yes,Unknown,Unknown,Unknown,Unknown,Unknown,Yes,No,Yes,Unknown,Unknown,Unknown,No,Yes,Unknown,Yes,Unknown,Unknown,Yes,Unknown,Unknown,III,Yes,Yes,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Yes,Unknown,Unknown,No,Yes,Yes,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Yes,Yes,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,38.383333,24.05
42210,Greece East Coast -- 42010,Perama, , ,Greece,Aegean Sea; Mediterranean Sea; North Atlantic Ocean, ,Sailing Directions Pub. 132 (Enroute) - Eastern Mediterranean,54343, , ,"a0942050, coa09d, gen09, h0942230",0,0,11,7.9,11,7.9,0,0,0,0,0,0,0,Small,Open Roadstead,Unknown,Fair,No,No,No,Yes,No,Unknown,Yes,Yes,Unknown,Yes,Yes,Unknown,Unknown,Unknown,Unknown,Yes,No,Yes,Yes,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Yes,Yes,Yes,Yes,Unknown,III,Yes,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Yes,Yes,Unknown,Unknown,Yes,Unknown,Yes,Unknown,Unknown,Unknown,Yes,Yes,Yes,Unknown,Yes,Unknown,Unknown,Unknown,Unknown,Unknown,Yes,Yes,Yes,Yes,Unknown,Unknown,Unknown,Moderate,Medium,Unknown,37.966667,23.566667
42860,Aegean Islands -- 42640,Pithagorion,Pothagoriou; Tigani, ,Greece,Aegean Sea; Mediterranean Sea; North Atlantic Ocean, ,Sailing Directions Pub. 132 (Enroute) - Eastern Mediterranean,54389, , ,"a0943315, coa09d, gen09, h0942860",0,0,4.9,9.4,4.9,0,0,0,0,0,0,0,0,Very Small,Coastal (Breakwater),Unknown,Fair,No,Yes,No,Yes,Unknown,Unknown,Yes,Unknown,Unknown,Yes,Yes,Unknown,Unknown,Unknown,Unknown,No,No,Unknown,Yes,Unknown,Unknown,No,No,Unknown,Unknown,Yes,Yes,Yes,Unknown,Unknown,III,Unknown,Yes,Unknown,Yes,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Yes,No,Unknown,Unknown,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Yes,Yes,No,No,Unknown,Unknown,Unknown,None,Unknown,Unknown,37.683333,26.95
41910,Greece West Coast -- 41710,Pilos,Navarin; Navarinou; Neo Kastro; Pilos, ,Greece,Mediterranean Sea; North Atlantic Ocean, ,Sailing Directions Pub. 132 (Enroute) - Eastern Mediterranean,54286, , ,"a0941940, coa09d, gen09, h0941910",1,0,4.9,17.1,9.4,0,0,0,0,0,0,0,0,Very Small,Coastal (Natural),Unknown,Fair,No,No,No,Yes,No,Unknown,Yes,Unknown,Unknown,Yes,Yes,Unknown,Yes,Unknown,Unknown,Yes,No,Yes,Yes,Unknown,Unknown,No,No,Unknown,Unknown,Yes,Yes,Yes,Unknown,Unknown,III,Unknown,Yes,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Yes,No,Unknown,Unknown,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Yes,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,No,Yes,No,No,Unknown,No,No,Unknown,Unknown,Unknown,36.9,21.666667
42470,Greece East Coast -- 42010,Volos, , ,Greece,Aegean Sea; Mediterranean Sea; North Atlantic Ocean, ,Sailing Directions Pub. 132 (Enroute) - Eastern Mediterranean,54351, , ,"coa09d, gen09",1,0,9.4,21.6,11,0,0,0,0,0,0,0,0,Medium,Coastal (Breakwater),Unknown,Good,No,No,No,Yes,Unknown,Unknown,Unknown,Unknown,Unknown,Yes,Yes,Unknown,Unknown,Unknown,Unknown,Yes,No,Yes,Yes,Unknown,Yes,Unknown,Yes,Unknown,Unknown,Yes,Yes,Yes,Yes,Unknown,III,Yes,Unknown,Unknown,Yes,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Yes,Yes,Unknown,Unknown,Yes,Yes,Yes,Yes,Unknown,Yes,Unknown,Yes,Yes,Yes,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Yes,Yes,Yes,Yes,Unknown,Yes,Yes,Limited,Unknown,Small,39.366667,22.95
41950,Greece West Coast -- 41710,Yithion,Githion; Gythion, ,Greece,Mediterranean Sea; North Atlantic Ocean, ,Sailing Directions Pub. 132 (Enroute) - Eastern Mediterranean,54303, , ,"a0941950, coa09d, gen09",0,0,3.4,23.2,7.9,0,0,0,0,0,0,0,0,Very Small,Open Roadstead,Unknown,Fair,No,Yes,No,Yes,Yes,Unknown,Unknown,Unknown,Unknown,Yes,Yes,Unknown,Yes,Unknown,Unknown,Yes,No,Unknown,No,Unknown,Unknown,No,No,Unknown,Unknown,Yes,Yes,Unknown,Unknown,Unknown,III,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Yes,Unknown,Unknown,Unknown,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Yes,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,36.75,22.566667
42570,Greece East Coast -- 42010,Stratoni, , ,Greece,Aegean Sea; Mediterranean Sea; North Atlantic Ocean, ,Sailing Directions Pub. 132 (Enroute) - Eastern Mediterranean,54360, , ,"a0942570, coa09d, gen09, h0942570",0,0,23.2,23.2,3.4,0,0,0,0,0,0,0,0,Very Small,Coastal (Natural),Unknown,Fair,No,Yes,No,Yes,Yes,Unknown,Yes,Unknown,Unknown,Yes,Yes,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Yes,Yes,Unknown,Unknown,No,No,Unknown,Unknown,Yes,Yes,Unknown,Unknown,Unknown,III,Unknown,Yes,Unknown,Yes,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Yes,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Yes,No,No,Unknown,Unknown,Unknown,Unknown,Limited,Unknown,Unknown,40.516667,23.833333
42440,Greece East Coast -- 42010,Stilis, , ,Greece,Aegean Sea; Mediterranean Sea; North Atlantic Ocean, ,Sailing Directions Pub. 132 (Enroute) - Eastern Mediterranean,54349, , ,"a0942415, coa09d, gen09",0,0,3.4,14,4.9,0,0,0,0,0,0,0,0,Very Small,Coastal (Natural),Unknown,Fair,No,No,No,Yes,No,Unknown,Yes,Yes,Unknown,Yes,Yes,Unknown,Unknown,Unknown,Unknown,Yes,No,Yes,Yes,Unknown,Unknown,No,No,Unknown,Yes,Yes,Yes,Unknown,Yes,Unknown,III,Unknown,Unknown,Unknown,Yes,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Yes,Yes,Unknown,Unknown,No,Unknown,Yes,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Yes,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Yes,No,No,Unknown,Unknown,Unknown,Limited,Unknown,Small,38.916667,22.616667
42205,Greece East Coast -- 42010,Pakhi Oil Terminal, , ,Greece,Aegean Sea; Mediterranean Sea; North Atlantic Ocean, ,Sailing Directions Pub. 132 (Enroute) - Eastern Mediterranean,54337, , ,"a0942050, coa09d, gen09, h0942230",0,0,23.2,23.2,23.2,23.2,0,0,0,0,0,0,0,Very Small,Open Roadstead,Unknown,Poor,Unknown,Unknown,Unknown,Yes,Unknown,Unknown,Unknown,Unknown,Unknown,Yes,Yes,Yes,Yes,Unknown,Unknown,Unknown,No,Yes,Yes,Unknown,Yes,Unknown,Yes,Unknown,Unknown,Yes,Yes,Yes,Yes,Unknown,III,Yes,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Yes,No,Unknown,Unknown,Yes,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,No,Yes,Yes,Unknown,Unknown,Unknown,None,Unknown,Unknown,37.966667,23.383333
41730,Greece West Coast -- 41710,Preveza, , ,Greece,Ionian Sea; Mediterranean Sea; North Atlantic Ocean, ,Sailing Directions Pub. 132 (Enroute) - Eastern Mediterranean, , , ,"a0941730, coa09d, gen09",0,0,7.9,11,4.9,4.9,0,0,0,0,0,0,0,Very Small,Coastal (Natural),Unknown,Fair,No,No,No,Yes,No,Unknown,No,Yes,Unknown,Yes,Yes,Yes,Unknown,Unknown,Unknown,Yes,No,No,Yes,Unknown,Unknown,No,Yes,Unknown,Unknown,Yes,Yes,Yes,Unknown,Unknown,III,Unknown,Yes,Unknown,Yes,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Yes,Unknown,Unknown,Unknown,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Yes,Unknown,Yes,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Yes,Yes,Yes,Yes,Unknown,Yes,Unknown,Limited,Medium,Unknown,38.95,20.75
43210,Dhodhekanisos -- 43180,Rodhos,Rhodes; Rodi, ,Greece,Mediterranean Sea; North Atlantic Ocean, ,Sailing Directions Pub. 132 (Enroute) - Eastern Mediterranean,54416/7, , ,"a1043210, coa10c, gen10b, h1043210",0,0,9.4,15.5,11,4.9,0,0,0,0,0,0,0,Small,Coastal (Breakwater),Unknown,Fair,No,Yes,No,Yes,Unknown,Unknown,Yes,Unknown,Unknown,Yes,Yes,Yes,Unknown,Unknown,Unknown,Yes,No,Yes,Yes,Unknown,Yes,Unknown,Yes,Unknown,Unknown,Yes,Yes,Yes,Unknown,Unknown,III,Yes,Yes,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Yes,Yes,Unknown,Unknown,No,Unknown,Yes,Unknown,Unknown,Unknown,Unknown,Unknown,Yes,Yes,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Yes,Yes,Yes,Yes,Unknown,Unknown,Unknown,Limited,Unknown,Small,36.45,28.233333
42530,Greece East Coast -- 42010,Thessaloniki, , ,Greece,Aegean Sea; Mediterranean Sea; North Atlantic Ocean, ,Sailing Directions Pub. 132 (Enroute) - Eastern Mediterranean,54361/0, , ,"a0942530, coa09d, gen09, h0942530",1,0,0,20.1,11,17.1,0,0,0,0,0,0,0,Medium,Coastal (Natural),Unknown,Good,No,No,No,Yes,Unknown,Unknown,Yes,Unknown,Unknown,Yes,Yes,Unknown,Unknown,Unknown,Unknown,Yes,Yes,Yes,Yes,Unknown,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Unknown,III,Yes,Yes,Unknown,Yes,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Yes,Yes,Unknown,Unknown,Yes,Yes,Yes,Yes,Unknown,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Unknown,Unknown,Unknown,Unknown,No,No,Unknown,Yes,Yes,Limited,Medium,Medium,40.633333,22.933333
43120,Kriti -- 43080,Rethimnon, , ,Greece,Aegean Sea; Mediterranean Sea; North Atlantic Ocean, ,Sailing Directions Pub. 132 (Enroute) - Eastern Mediterranean,54318, , ,"a0943100, coa09d, gen09",0,0,0,15.5,4.9,0,0,0,0,0,0,0,0,Very Small,Coastal (Breakwater),Unknown,Fair,Unknown,Yes,Unknown,Unknown,Unknown,Unknown,Yes,Unknown,Unknown,Yes,Yes,Unknown,Unknown,Unknown,Unknown,Unknown,No,No,Unknown,Unknown,Yes,No,No,Unknown,Unknown,Yes,Yes,Unknown,Unknown,Unknown,III,Yes,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Yes,Yes,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Yes,Yes,Yes,Yes,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,35.366667,24.466667
42300,Greece East Coast -- 42010,Ormos Mikro Vathi,Mikro Vathi, ,Greece,Aegean Sea; Mediterranean Sea; North Atlantic Ocean, ,Sailing Directions Pub. 132 (Enroute) - Eastern Mediterranean,54340, , ,"coa09d, gen09, h0942310",0,0,4.9,11,1.8,0,0,0,0,0,0,0,0,Very Small,Coastal (Natural),Unknown,Fair,No,Yes,No,Yes,Yes,Unknown,Yes,Yes,Unknown,Yes,Yes,Unknown,Yes,Unknown,Unknown,Unknown,Unknown,Yes,Yes,Unknown,Unknown,No,No,Unknown,Yes,Yes,Unknown,Unknown,Yes,Unknown,III,Yes,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Yes,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Yes,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Small,38.433333,23.6
42400,Greece East Coast -- 42010,Porthmos Evripou,Euripo Strait; Evripou Porthmos, ,Greece,Aegean Sea; Mediterranean Sea; North Atlantic Ocean, ,Sailing Directions Pub. 132 (Enroute) - Eastern Mediterranean, , , ,"a0942415, coa09d, gen09, h0942310",1,0,4.9,6.4,6.4,0,0,0,0,0,0,0,0,Very Small,Coastal (Natural),Unknown,Good,Yes,No,No,Yes,Yes,Unknown,Unknown,Unknown,Unknown,Unknown,Yes,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Yes,Yes,Unknown,Unknown,Unknown,Unknown,Yes,Yes,Unknown,Unknown,Unknown,Unknown,Unknown,III,Yes,Yes,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Yes,Unknown,Unknown,Unknown,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Yes,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Yes,Yes,Yes,Unknown,Unknown,Unknown,Unknown,Limited,Unknown,Unknown,38.466667,23.583333
640,Greenland  West Coast -- 545,Nuuk,Godthab, ,Greenland,Labrador Sea; North Atlantic Ocean, ,Sailing Directions Pub. 181 (Enroute) - Greenland and Iceland,38546, , ,"a2800640, coa28d, gen28b, h2800640",10,0,18.6,17.1,9.4,0,0,0,0,0,0,0,0,Small,Coastal (Natural),Unknown,Good,Yes,No,Yes,Yes,Unknown,Unknown,Yes,Unknown,Unknown,Yes,Unknown,Unknown,Unknown,Unknown,Unknown,Yes,Yes,No,Yes,Unknown,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Unknown,Unknown,IV,Yes,Unknown,Unknown,Yes,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Yes,No,Unknown,Unknown,No,Unknown,Yes,Unknown,Unknown,Unknown,Unknown,Unknown,Yes,Yes,Yes,No,Yes,Yes,Unknown,Unknown,Yes,Yes,Yes,Yes,Unknown,Yes,Yes,Limited,Unknown,Small,64.183333,-51.75
560,Greenland  West Coast -- 545,Nanortalik Havn, , ,Greenland,Labrador Sea; North Atlantic Ocean, ,Sailing Directions Pub. 181 (Enroute) - Greenland and Iceland,38580, , ,"coa19a, gen19b",3,0,23.2,23.2,3.4,0,0,0,0,0,0,0,0,Very Small,Coastal (Natural),Unknown,Poor,No,No,Yes,Yes,No,Unknown,Yes,Yes,Unknown,Yes,Unknown,Unknown,Unknown,Unknown,Unknown,No,No,Unknown,Yes,Unknown,Unknown,No,No,Unknown,Unknown,Yes,Yes,Yes,Unknown,Unknown,IV,Yes,Yes,Unknown,Yes,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Yes,No,Unknown,Unknown,No,Yes,Yes,Unknown,Unknown,Unknown,Unknown,Unknown,Yes,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Yes,Yes,Yes,Unknown,Unknown,Unknown,Limited,Unknown,Unknown,60.116667,-45.2
590,Greenland  West Coast -- 545,Narsarssuaq, , ,Greenland,Labrador Sea; North Atlantic Ocean, ,Sailing Directions Pub. 181 (Enroute) - Greenland and Iceland, , , ,"coa19a, gen19b",3,0,23.2,23.2,9.4,0,0,0,0,0,0,0,0,Very Small,Coastal (Natural),Unknown,Fair,No,No,No,Yes,Unknown,Unknown,No,Yes,Unknown,Yes,Unknown,Unknown,Unknown,Unknown,Unknown,No,No,No,No,Unknown,Unknown,No,No,Yes,Yes,Yes,Unknown,Yes,Unknown,Unknown,IV,Yes,Yes,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Yes,No,Unknown,Unknown,No,Unknown,Yes,Unknown,Unknown,Unknown,Unknown,Unknown,Yes,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Yes,Yes,Yes,Yes,Unknown,Unknown,Unknown,Limited,Unknown,Unknown,61.15,-45.433333
670,Greenland  West Coast -- 545,Maniitsoq,Manitsok, ,Greenland,Labrador Sea; North Atlantic Ocean, ,Sailing Directions Pub. 181 (Enroute) - Greenland and Iceland, , , ,"coa28d, gen28b",4,0,23.2,12.5,7.9,0,0,0,0,0,0,0,0,Very Small,Coastal (Natural),Unknown,Fair,Yes,Yes,Yes,Yes,Unknown,Unknown,Unknown,No,Unknown,Yes,Unknown,Unknown,Unknown,Unknown,Unknown,No,No,Unknown,Yes,Unknown,Yes,No,No,Yes,Yes,Yes,Unknown,Yes,Unknown,Unknown,IV,Yes,Yes,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Yes,No,Unknown,Unknown,No,Unknown,Yes,Unknown,Unknown,Unknown,Unknown,Unknown,Yes,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Yes,Yes,Yes,Yes,Unknown,Unknown,Unknown,Limited,Unknown,Small,65.416667,-52.916667
543,Greenland East Coast -- 540,Kusanartoq, , ,Greenland,North Atlantic Ocean, ,Sailing Directions Pub. 181 (Enroute) - Greenland and Iceland,38060, , ,"coa19b, gen19b",6,0,12.5,17.1,0,0,0,0,0,0,0,0,0,Small,Coastal (Natural),Unknown,Good,No,No,Yes,Yes,No,Unknown,Yes,Unknown,Unknown,No,Unknown,Unknown,Unknown,Unknown,Unknown,No,No,Unknown,No,Unknown,No,Unknown,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,IV,Unknown,Yes,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Yes,Unknown,Unknown,Unknown,Unknown,Unknown,Emergency Only,Unknown,Unknown,61.766667,-42.216667
585,Greenland  West Coast -- 545,Narsaq, , ,Greenland,Labrador Sea; North Atlantic Ocean, ,Sailing Directions Pub. 181 (Enroute) - Greenland and Iceland, , , ,"coa19a, gen19b",3,0,23.2,20.1,11,0,0,0,0,0,0,0,0,Very Small,Coastal (Natural),Unknown,Poor,No,No,Yes,Yes,No,Unknown,No,Yes,Unknown,Yes,Unknown,Unknown,Unknown,Unknown,Unknown,No,No,No,Yes,Unknown,Unknown,No,No,Yes,Yes,Yes,Unknown,Unknown,Unknown,Unknown,IV,Yes,Yes,Unknown,Yes,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Yes,No,Unknown,Unknown,No,Unknown,Yes,Unknown,Unknown,Unknown,Unknown,Unknown,Yes,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Yes,Yes,Unknown,Yes,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,60.916667,-46.05
605,Greenland  West Coast -- 545,Gronnedal (Kangilinnguit),Green Valley Harbor; Sermersooq, ,Greenland,Labrador Sea; North Atlantic Ocean, ,Sailing Directions Pub. 181 (Enroute) - Greenland and Iceland, , , ,"a1900600, coa19a, gen19b, h1900600",3,0,23.2,23.2,9.4,0,0,0,0,0,0,0,0,Very Small,Coastal (Natural),Unknown,Fair,No,Yes,No,Yes,Unknown,Unknown,Yes,Unknown,Unknown,Yes,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,No,Unknown,Unknown,Yes,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,IV,Yes,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Yes,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Yes,Yes,Yes,Yes,Unknown,Unknown,Unknown,Limited,Unknown,Unknown,61.233333,-48.1
700,Greenland  West Coast -- 545,Attu, , ,Greenland,Baffin Bay; Arctic Ocean, ,Sailing Directions Pub. 181 (Enroute) - Greenland and Iceland, , , ,"coa28d, gen28b",0,0,23.2,23.2,3.4,0,0,0,0,0,0,0,0,Very Small,Coastal (Natural),Unknown,Fair,No,No,Yes,Yes,Unknown,Unknown,Yes,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,No,Unknown,Unknown,Unknown,Unknown,Unknown,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,XVIII,Unknown,Yes,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,67.95,-53.733333
